figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
80.BMP,b,1.0,1.0,1.0,0.0,'b',3.278098106384277,3.278098106384277,0.0,0.0
67.BMP,a,1.0,1.0,1.0,0.0,'a',4.983956336975098,4.983956336975098,0.0,1.0
122.bmp,b,1.0,1.0,1.0,0.0,'b',27.56278419494629,27.56278419494629,0.0,2.0
313.bmp,b,1.0,1.0,1.0,0.0,'b',25.99981498718262,25.99981498718262,0.0,3.0
307.bmp,a,1.0,0.0,0.0,0.0,'b',60.27204132080078,60.27204132080078,0.0,4.0
31.BMP,b,1.0,1.0,1.0,0.0,'b',13.39066505432129,13.39066505432129,0.0,5.0
94.jpg,b,1.0,1.0,1.0,0.0,'b',12.19937992095947,12.19937992095947,0.0,6.0
212.bmp,a,1.0,1.0,1.0,0.0,'a',8.760825157165527,8.760825157165527,0.0,7.0
7.BMP,b,1.0,1.0,1.0,0.0,'b',8.601734161376953,8.601734161376953,0.0,8.0
328.bmp,a,1.0,1.0,1.0,0.0,'a',39.56015396118164,39.56015396118164,0.0,9.0
6.BMP,b,1.0,1.0,1.0,0.0,'b',13.08914089202881,13.08914089202881,0.0,10.0
125.bmp,b,1.0,1.0,1.0,0.0,'b',11.8953161239624,11.8953161239624,0.0,11.0
45.BMP,b,1.0,1.0,1.0,0.0,'b',18.51978492736816,18.51978492736816,0.0,12.0
85.BMP,a,1.0,1.0,1.0,0.0,'a',4.535756587982178,4.535756587982178,0.0,13.0
333.bmp,a,1.0,1.0,1.0,0.0,'a',71.01689910888672,71.01689910888672,0.0,14.0
32.BMP,a,1.0,1.0,1.0,0.0,'a',9.50716781616211,9.50716781616211,0.0,15.0
121.bmp,a,1.0,1.0,1.0,0.0,'a',8.731169700622559,8.731169700622559,0.0,16.0
319.bmp,a,1.0,1.0,1.0,0.0,'a',46.24308013916016,46.24308013916016,0.0,17.0
104.jpg,b,1.0,0.0,0.0,0.0,'a',40.10723114013672,40.10723114013672,0.0,18.0
134.bmp,a,1.0,1.0,1.0,0.0,'a',18.85453224182129,18.85453224182129,0.0,19.0
15.BMP,b,1.0,1.0,1.0,0.0,'b',12.51944637298584,12.51944637298584,0.0,20.0
214.bmp,a,1.0,1.0,1.0,0.0,'a',24.06029510498047,24.06029510498047,0.0,21.0
52.BMP,b,1.0,1.0,1.0,0.0,'b',10.37112712860107,10.37112712860107,0.0,22.0
70.BMP,b,1.0,1.0,1.0,0.0,'b',8.11480712890625,8.11480712890625,0.0,23.0
63.BMP,a,1.0,1.0,1.0,0.0,'a',3.473809957504272,3.473809957504272,0.0,24.0
47.BMP,a,1.0,0.0,0.0,0.0,'b',17.95284080505371,17.95284080505371,0.0,25.0
87.BMP,b,1.0,1.0,1.0,0.0,'b',8.856971740722656,8.856971740722656,0.0,26.0
107.jpg,a,1.0,1.0,1.0,0.0,'a',21.81687164306641,21.81687164306641,0.0,27.0
139.bmp,a,1.0,1.0,1.0,0.0,'a',19.886962890625,19.886962890625,0.0,28.0
24.BMP,a,1.0,1.0,1.0,0.0,'a',17.90634155273438,17.90634155273438,0.0,29.0
301.bmp,b,1.0,1.0,1.0,0.0,'b',56.05922317504883,56.05922317504883,0.0,30.0
25.BMP,b,1.0,1.0,1.0,0.0,'b',7.56758975982666,7.56758975982666,0.0,31.0
201.bmp,b,1.0,0.0,0.0,0.0,'a',14.36260032653809,14.36260032653809,0.0,32.0
74.BMP,a,1.0,1.0,1.0,0.0,'a',4.98784875869751,4.98784875869751,0.0,33.0
69.BMP,a,1.0,1.0,1.0,0.0,'a',6.72628116607666,6.72628116607666,0.0,34.0
100.jpg,b,1.0,1.0,1.0,0.0,'b',19.33067512512207,19.33067512512207,0.0,35.0
27.BMP,a,1.0,1.0,1.0,0.0,'a',9.74050235748291,9.74050235748291,0.0,36.0
95.jpg,a,1.0,1.0,1.0,0.0,'a',22.16896629333496,22.16896629333496,0.0,37.0
90.BMP,a,1.0,1.0,1.0,0.0,'a',5.056580543518066,5.056580543518066,0.0,38.0
123.bmp,b,1.0,1.0,1.0,0.0,'b',13.85119438171387,13.85119438171387,0.0,39.0
10.BMP,a,1.0,1.0,1.0,0.0,'a',22.10238456726074,22.10238456726074,0.0,40.0
18.BMP,b,1.0,1.0,1.0,0.0,'b',13.16518974304199,13.16518974304199,0.0,41.0
55.BMP,b,1.0,1.0,1.0,0.0,'b',11.85250091552734,11.85250091552734,0.0,42.0
75.BMP,a,1.0,1.0,1.0,0.0,'a',7.247096061706543,7.247096061706543,0.0,43.0
148.bmp,b,1.0,1.0,1.0,0.0,'b',8.22148609161377,8.22148609161377,0.0,44.0
19.BMP,b,1.0,1.0,1.0,0.0,'b',9.011455535888672,9.011455535888672,0.0,45.0
205.bmp,a,1.0,1.0,1.0,0.0,'a',16.7022533416748,16.7022533416748,0.0,46.0
144.bmp,b,1.0,1.0,1.0,0.0,'b',19.1441822052002,19.1441822052002,0.0,47.0
326.bmp,b,1.0,1.0,1.0,0.0,'b',31.0705738067627,31.0705738067627,0.0,48.0
210.bmp,a,1.0,1.0,1.0,0.0,'a',9.80801010131836,9.80801010131836,0.0,49.0
103.jpg,a,1.0,0.0,0.0,0.0,'b',14.16335582733154,14.16335582733154,0.0,50.0
