figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
103.jpg,a,1.0,1.0,1.0,0.0,'a',14.70124530792236,14.70124530792236,0.0,58.0
121.bmp,a,1.0,1.0,1.0,0.0,'a',4.615209579467773,4.615209579467773,0.0,59.0
124.bmp,a,1.0,1.0,1.0,0.0,'a',6.033851146697998,6.033851146697998,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,193,,,,,,,,,
date,2023-05-12_12h56.27.148,,,,,,,,,
expName,codetms_version1,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,,,,,,,,,,
