figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
7.BMP,b,1.0,1.0,1.0,0.0,'b',16.2032527923584,16.2032527923584,0.0,39.0
326.bmp,b,1.0,1.0,1.0,0.0,'b',32.9254035949707,32.9254035949707,0.0,40.0
75.BMP,a,1.0,1.0,1.0,0.0,'a',18.25163269042969,18.25163269042969,0.0,41.0
87.BMP,b,1.0,1.0,1.0,0.0,'b',11.20555591583252,11.20555591583252,0.0,42.0
304.bmp,b,1.0,1.0,1.0,0.0,'b',28.39053535461426,28.39053535461426,0.0,43.0
55.BMP,b,1.0,1.0,1.0,0.0,'b',20.45396995544434,20.45396995544434,0.0,44.0
32.BMP,a,1.0,1.0,1.0,0.0,'a',16.92452812194824,16.92452812194824,0.0,45.0
210.bmp,a,1.0,1.0,1.0,0.0,'a',15.35278224945068,15.35278224945068,0.0,46.0
80.BMP,b,1.0,1.0,1.0,0.0,'b',6.142673969268799,6.142673969268799,0.0,47.0
15.BMP,b,1.0,1.0,1.0,0.0,'b',33.00191497802734,33.00191497802734,0.0,48.0
31.BMP,b,1.0,1.0,1.0,0.0,'b',20.4860782623291,20.4860782623291,0.0,49.0
301.bmp,b,1.0,1.0,1.0,0.0,'b',21.96730041503906,21.96730041503906,0.0,50.0
333.bmp,a,1.0,1.0,1.0,0.0,'a',77.98854064941406,77.98854064941406,0.0,51.0
18.BMP,b,1.0,1.0,1.0,0.0,'b',54.04172134399414,54.04172134399414,0.0,52.0
24.BMP,a,1.0,1.0,1.0,0.0,'a',32.32490921020508,32.32490921020508,0.0,53.0
124.bmp,a,1.0,1.0,1.0,0.0,'a',17.70128631591797,17.70128631591797,0.0,54.0
94.jpg,b,1.0,1.0,1.0,0.0,'b',10.47709560394287,10.47709560394287,0.0,55.0
81.BMP,b,1.0,1.0,1.0,0.0,'b',3.71125054359436,3.71125054359436,0.0,56.0
307.bmp,a,1.0,0.0,0.0,0.0,'b',44.68780899047852,44.68780899047852,0.0,57.0
92.jpg,a,1.0,1.0,1.0,0.0,'a',17.78868293762207,17.78868293762207,0.0,58.0
25.BMP,b,1.0,1.0,1.0,0.0,'b',11.73394393920898,11.73394393920898,0.0,59.0
69.BMP,a,1.0,1.0,1.0,0.0,'a',9.319397926330566,9.319397926330566,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,302,,,,,,,,,
date,2023-04-17_13h13.09.199,,,,,,,,,
expName,codetms_version1,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,,,,,,,,,,
