figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
101.jpg,b,1.0,0.0,0.0,0.0,'a',10.72753810882568,10.72753810882568,0.0,0.0
4.BMP,a,1.0,0.0,0.0,0.0,'b',10.21821975708008,10.21821975708008,0.0,1.0
330.bmp,a,1.0,1.0,1.0,0.0,'a',29.40483856201172,29.40483856201172,0.0,2.0
1.BMP,a,1.0,1.0,1.0,0.0,'a',16.38910293579102,16.38910293579102,0.0,3.0
11.BMP,b,1.0,1.0,1.0,0.0,'b',9.497232437133789,9.497232437133789,0.0,4.0
209.bmp,b,1.0,1.0,1.0,0.0,'b',9.606971740722656,9.606971740722656,0.0,5.0
303.bmp,a,1.0,1.0,1.0,0.0,'a',11.33581447601318,11.33581447601318,0.0,6.0
131.bmp,a,1.0,1.0,1.0,0.0,'a',10.80118846893311,10.80118846893311,0.0,7.0
82.BMP,a,1.0,1.0,1.0,0.0,'a',8.079856872558594,8.079856872558594,0.0,8.0
113.jpg,b,1.0,0.0,0.0,0.0,'a',16.10005378723145,16.10005378723145,0.0,9.0
318.bmp,b,1.0,1.0,1.0,0.0,'b',23.76206207275391,23.76206207275391,0.0,10.0
49.BMP,a,1.0,1.0,1.0,0.0,'a',7.245562553405762,7.245562553405762,0.0,11.0
213.bmp,b,1.0,0.0,0.0,0.0,'a',22.44393730163574,22.44393730163574,0.0,12.0
306.bmp,b,1.0,1.0,1.0,0.0,'b',17.50783920288086,17.50783920288086,0.0,13.0
16.BMP,b,1.0,1.0,1.0,0.0,'b',11.12509441375732,11.12509441375732,0.0,14.0
98.jpg,b,1.0,1.0,1.0,0.0,'b',8.693349838256836,8.693349838256836,0.0,15.0
140.bmp,a,1.0,0.0,0.0,0.0,'b',13.44325923919678,13.44325923919678,0.0,16.0
99.jpg,b,1.0,1.0,1.0,0.0,'b',26.12578773498535,26.12578773498535,0.0,17.0
128.bmp,b,1.0,1.0,1.0,0.0,'b',16.62830352783203,16.62830352783203,0.0,18.0
327.bmp,b,1.0,1.0,1.0,0.0,'b',22.84767150878906,22.84767150878906,0.0,19.0
13.BMP,b,1.0,1.0,1.0,0.0,'b',11.55927181243896,11.55927181243896,0.0,20.0
126.bmp,a,1.0,1.0,1.0,0.0,'a',9.005328178405762,9.005328178405762,0.0,21.0
97.jpg,b,1.0,1.0,1.0,0.0,'b',20.70470809936523,20.70470809936523,0.0,22.0
321.bmp,a,1.0,0.0,0.0,0.0,'b',26.90071296691895,26.90071296691895,0.0,23.0
76.BMP,b,1.0,1.0,1.0,0.0,'b',24.25973892211914,24.25973892211914,0.0,24.0
23.BMP,a,1.0,1.0,1.0,0.0,'a',13.53396701812744,13.53396701812744,0.0,25.0
208.bmp,a,1.0,1.0,1.0,0.0,'a',18.47118759155273,18.47118759155273,0.0,26.0
22.BMP,a,1.0,1.0,1.0,0.0,'a',15.11831760406494,15.11831760406494,0.0,27.0
133.bmp,a,1.0,1.0,1.0,0.0,'a',14.16583156585693,14.16583156585693,0.0,28.0
206.bmp,b,1.0,1.0,1.0,0.0,'b',7.434736728668213,7.434736728668213,0.0,29.0
59.BMP,b,1.0,1.0,1.0,0.0,'b',8.067681312561035,8.067681312561035,0.0,30.0
