figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
121.bmp,a,1.0,1.0,1.0,0.0,'a',3.596678495407104,3.596678495407104,0.0,26.0
81.BMP,b,1.0,1.0,1.0,0.0,'b',1.756018400192261,1.756018400192261,0.0,27.0
47.BMP,a,1.0,1.0,1.0,0.0,'a',9.152050971984863,9.152050971984863,0.0,28.0
69.BMP,a,1.0,1.0,1.0,0.0,'a',2.424670934677124,2.424670934677124,0.0,29.0
134.bmp,a,1.0,1.0,1.0,0.0,'a',8.269624710083008,8.269624710083008,0.0,30.0
34.BMP,b,1.0,1.0,1.0,0.0,'b',13.26068782806396,13.26068782806396,0.0,31.0
301.bmp,b,1.0,1.0,1.0,0.0,'b',15.5482177734375,15.5482177734375,0.0,32.0
100.jpg,b,1.0,1.0,1.0,0.0,'b',6.156829833984375,6.156829833984375,0.0,33.0
104.jpg,b,1.0,1.0,1.0,0.0,'b',7.879624843597412,7.879624843597412,0.0,34.0
310.bmp,a,1.0,0.0,0.0,0.0,'b',41.59302139282227,41.59302139282227,0.0,35.0
107.jpg,a,1.0,1.0,1.0,0.0,'a',17.23768043518066,17.23768043518066,0.0,36.0
142.bmp,b,1.0,1.0,1.0,0.0,'b',22.62656402587891,22.62656402587891,0.0,37.0
125.bmp,b,1.0,1.0,1.0,0.0,'b',8.267501831054688,8.267501831054688,0.0,38.0
122.bmp,b,1.0,1.0,1.0,0.0,'b',3.810791730880737,3.810791730880737,0.0,39.0
92.jpg,a,1.0,1.0,1.0,0.0,'a',10.35144519805908,10.35144519805908,0.0,40.0
7.BMP,b,1.0,1.0,1.0,0.0,'b',6.137201309204102,6.137201309204102,0.0,41.0
70.BMP,b,1.0,1.0,1.0,0.0,'b',4.781215190887451,4.781215190887451,0.0,42.0
319.bmp,a,1.0,1.0,1.0,0.0,'a',71.82872009277344,71.82872009277344,0.0,43.0
74.BMP,a,1.0,1.0,1.0,0.0,'a',6.301430702209473,6.301430702209473,0.0,44.0
102.jpg,b,1.0,1.0,1.0,0.0,'b',2.827460765838623,2.827460765838623,0.0,45.0
55.BMP,b,1.0,1.0,1.0,0.0,'b',9.326221466064453,9.326221466064453,0.0,46.0
87.BMP,b,1.0,1.0,1.0,0.0,'b',6.345017433166504,6.345017433166504,0.0,47.0
328.bmp,a,1.0,0.0,0.0,0.0,'b',47.47621154785156,47.47621154785156,0.0,48.0
214.bmp,a,1.0,1.0,1.0,0.0,'a',20.66342353820801,20.66342353820801,0.0,49.0
15.BMP,b,1.0,1.0,1.0,0.0,'b',22.9776554107666,22.9776554107666,0.0,50.0
19.BMP,b,1.0,1.0,1.0,0.0,'b',16.5433464050293,16.5433464050293,0.0,51.0
326.bmp,b,1.0,1.0,1.0,0.0,'b',10.95681381225586,10.95681381225586,0.0,52.0
313.bmp,b,1.0,1.0,1.0,0.0,'b',30.83004951477051,30.83004951477051,0.0,53.0
18.BMP,b,1.0,1.0,1.0,0.0,'b',17.49906921386719,17.49906921386719,0.0,54.0
45.BMP,b,1.0,1.0,1.0,0.0,'b',9.013426780700684,9.013426780700684,0.0,55.0
201.bmp,b,1.0,0.0,0.0,0.0,'a',8.688029289245605,8.688029289245605,0.0,56.0
95.jpg,a,1.0,1.0,1.0,0.0,'a',5.153909206390381,5.153909206390381,0.0,57.0
139.bmp,a,1.0,1.0,1.0,0.0,'a',8.59434700012207,8.59434700012207,0.0,58.0
124.bmp,a,1.0,1.0,1.0,0.0,'a',4.768699645996094,4.768699645996094,0.0,59.0
32.BMP,a,1.0,1.0,1.0,0.0,'a',8.011935234069824,8.011935234069824,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,71,,,,,,,,,
date,2023-04-14_15h43.49.075,,,,,,,,,
expName,codetms_version1,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,,,,,,,,,,
