figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
113.jpg,b,1.0,1.0,1.0,0.0,'b',12.21294021606445,12.21294021606445,0.0,0.0
131.bmp,a,1.0,1.0,1.0,0.0,'a',11.36750888824463,11.36750888824463,0.0,1.0
16.BMP,b,1.0,1.0,1.0,0.0,'b',16.82927894592285,16.82927894592285,0.0,2.0
213.bmp,b,1.0,0.0,0.0,0.0,'a',16.27007865905762,16.27007865905762,0.0,3.0
101.jpg,b,1.0,1.0,1.0,0.0,'b',20.20212745666504,20.20212745666504,0.0,4.0
303.bmp,a,1.0,0.0,0.0,0.0,'b',13.61054515838623,13.61054515838623,0.0,5.0
49.BMP,a,1.0,1.0,1.0,0.0,'a',15.26834392547607,15.26834392547607,0.0,6.0
13.BMP,b,1.0,1.0,1.0,0.0,'b',22.85084533691406,22.85084533691406,0.0,7.0
56.BMP,b,1.0,1.0,1.0,0.0,'b',22.18558692932129,22.18558692932129,0.0,8.0
312.bmp,b,1.0,1.0,1.0,0.0,'b',13.62510395050049,13.62510395050049,0.0,9.0
59.BMP,b,1.0,1.0,1.0,0.0,'b',24.1450252532959,24.1450252532959,0.0,10.0
118.jpg,a,1.0,0.0,0.0,0.0,'b',32.33333206176758,32.33333206176758,0.0,11.0
1.BMP,a,1.0,1.0,1.0,0.0,'a',21.08440017700195,21.08440017700195,0.0,12.0
23.BMP,a,1.0,1.0,1.0,0.0,'a',18.63463973999023,18.63463973999023,0.0,13.0
206.bmp,b,1.0,1.0,1.0,0.0,'b',9.1216402053833,9.1216402053833,0.0,14.0
89.BMP,a,1.0,1.0,1.0,0.0,'a',16.92464637756348,16.92464637756348,0.0,15.0
137.bmp,b,1.0,1.0,1.0,0.0,'b',44.70885467529297,44.70885467529297,0.0,16.0
83.BMP,a,1.0,1.0,1.0,0.0,'a',18.74508857727051,18.74508857727051,0.0,17.0
9.BMP,a,1.0,0.0,0.0,0.0,'b',45.62558364868164,45.62558364868164,0.0,18.0
97.jpg,b,1.0,1.0,1.0,0.0,'b',8.467415809631348,8.467415809631348,0.0,19.0
133.bmp,a,1.0,1.0,1.0,0.0,'a',14.07155609130859,14.07155609130859,0.0,20.0
306.bmp,b,1.0,1.0,1.0,0.0,'b',10.42748832702637,10.42748832702637,0.0,21.0
331.bmp,b,1.0,0.0,0.0,0.0,'a',34.19977569580078,34.19977569580078,0.0,22.0
82.BMP,a,1.0,1.0,1.0,0.0,'a',3.702919244766235,3.702919244766235,0.0,23.0
54.BMP,b,1.0,1.0,1.0,0.0,'b',8.412763595581055,8.412763595581055,0.0,24.0
128.bmp,b,1.0,1.0,1.0,0.0,'b',34.79525375366211,34.79525375366211,0.0,25.0
96.jpg,a,1.0,1.0,1.0,0.0,'a',6.54222297668457,6.54222297668457,0.0,26.0
60.BMP,a,1.0,1.0,1.0,0.0,'a',5.963919639587402,5.963919639587402,0.0,27.0
315.bmp,b,1.0,1.0,1.0,0.0,'b',7.440715789794922,7.440715789794922,0.0,28.0
309.bmp,b,1.0,1.0,1.0,0.0,'b',51.01183319091797,51.01183319091797,0.0,29.0
4.BMP,a,1.0,1.0,1.0,0.0,'a',10.54865550994873,10.54865550994873,0.0,30.0
147.bmp,a,1.0,1.0,1.0,0.0,'a',47.84469604492188,47.84469604492188,0.0,31.0
42.BMP,a,1.0,0.0,0.0,0.0,'b',7.879368782043457,7.879368782043457,0.0,32.0
321.bmp,a,1.0,1.0,1.0,0.0,'a',18.73835945129395,18.73835945129395,0.0,33.0
209.bmp,b,1.0,0.0,0.0,0.0,'a',29.71681213378906,29.71681213378906,0.0,34.0
11.BMP,b,1.0,1.0,1.0,0.0,'b',8.145256996154785,8.145256996154785,0.0,35.0
114.jpg,a,1.0,1.0,1.0,0.0,'a',11.09976577758789,11.09976577758789,0.0,36.0
66.BMP,b,1.0,1.0,1.0,0.0,'b',3.535273551940918,3.535273551940918,0.0,37.0
33.BMP,b,1.0,1.0,1.0,0.0,'b',49.15179443359375,49.15179443359375,0.0,38.0
