figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
108.jpg,a,1.0,1.0,1.0,0.0,'a',24.09645462036133,24.09645462036133,0.0,21.0
88.BMP,b,1.0,1.0,1.0,0.0,'b',12.14267444610596,12.14267444610596,0.0,22.0
106.jpg,a,1.0,0.0,0.0,0.0,'b',24.87880897521973,24.87880897521973,0.0,23.0
40.jpg,b,1.0,1.0,1.0,0.0,'b',10.87027835845947,10.87027835845947,0.0,24.0
203.bmp,a,1.0,1.0,1.0,0.0,'a',14.56573295593262,14.56573295593262,0.0,25.0
305.bmp,b,1.0,1.0,1.0,0.0,'b',36.04988098144531,36.04988098144531,0.0,26.0
20.BMP,b,1.0,1.0,1.0,0.0,'b',17.92729949951172,17.92729949951172,0.0,27.0
314.bmp,a,1.0,1.0,1.0,0.0,'a',27.01251411437988,27.01251411437988,0.0,28.0
14.BMP,a,1.0,1.0,1.0,0.0,'a',15.83362865447998,15.83362865447998,0.0,29.0
211.bmp,a,1.0,1.0,1.0,0.0,'a',18.25589370727539,18.25589370727539,0.0,30.0
111.jpg,a,1.0,1.0,1.0,0.0,'a',14.29534912109375,14.29534912109375,0.0,31.0
329.bmp,b,1.0,0.0,0.0,0.0,'a',30.96966934204102,30.96966934204102,0.0,32.0
109.jpg,a,1.0,1.0,1.0,0.0,'a',12.05254364013672,12.05254364013672,0.0,33.0
77.BMP,b,1.0,1.0,1.0,0.0,'b',12.65549850463867,12.65549850463867,0.0,34.0
145.bmp,a,1.0,1.0,1.0,0.0,'a',48.00494003295898,48.00494003295898,0.0,35.0
86.BMP,b,1.0,1.0,1.0,0.0,'b',4.261705875396729,4.261705875396729,0.0,36.0
204.bmp,b,1.0,1.0,1.0,0.0,'b',10.84906482696533,10.84906482696533,0.0,37.0
138.bmp,a,1.0,0.0,0.0,0.0,'b',51.57670974731445,51.57670974731445,0.0,38.0
41.BMP,b,1.0,1.0,1.0,0.0,'b',19.9954662322998,19.9954662322998,0.0,39.0
115.jpg,b,1.0,1.0,1.0,0.0,'b',29.81169509887695,29.81169509887695,0.0,40.0
129.bmp,a,1.0,1.0,1.0,0.0,'a',26.42336273193359,26.42336273193359,0.0,41.0
110.jpg,a,1.0,1.0,1.0,0.0,'a',29.96001243591309,29.96001243591309,0.0,42.0
325.bmp,a,1.0,1.0,1.0,0.0,'a',60.27442932128906,60.27442932128906,0.0,43.0
320.bmp,a,1.0,1.0,1.0,0.0,'a',43.61849594116211,43.61849594116211,0.0,44.0
323.bmp,b,1.0,1.0,1.0,0.0,'b',35.02138137817383,35.02138137817383,0.0,45.0
51.BMP,a,1.0,1.0,1.0,0.0,'a',18.5322208404541,18.5322208404541,0.0,46.0
202.bmp,a,1.0,1.0,1.0,0.0,'a',7.56544303894043,7.56544303894043,0.0,47.0
149.bmp,a,1.0,1.0,1.0,0.0,'a',34.37314224243164,34.37314224243164,0.0,48.0
317.bmp,a,1.0,1.0,1.0,0.0,'a',43.34614562988281,43.34614562988281,0.0,49.0
2.BMP,b,1.0,1.0,1.0,0.0,'b',13.5507984161377,13.5507984161377,0.0,50.0
143.bmp,a,1.0,1.0,1.0,0.0,'a',18.48862838745117,18.48862838745117,0.0,51.0
71.BMP,b,1.0,1.0,1.0,0.0,'b',4.698891639709473,4.698891639709473,0.0,52.0
117.jpg,a,1.0,1.0,1.0,0.0,'a',15.34965229034424,15.34965229034424,0.0,53.0
48.BMP,a,1.0,1.0,1.0,0.0,'a',15.80099773406982,15.80099773406982,0.0,54.0
135.bmp,b,1.0,1.0,1.0,0.0,'b',26.79059028625488,26.79059028625488,0.0,55.0
37.BMP,a,1.0,1.0,1.0,0.0,'a',11.34260749816895,11.34260749816895,0.0,56.0
91.jpg,a,1.0,1.0,1.0,0.0,'a',27.8133544921875,27.8133544921875,0.0,57.0
35.BMP,b,1.0,1.0,1.0,0.0,'b',9.561783790588379,9.561783790588379,0.0,58.0
17.BMP,b,1.0,1.0,1.0,0.0,'b',14.64882850646973,14.64882850646973,0.0,59.0
302.bmp,a,1.0,1.0,1.0,0.0,'a',40.95421600341797,40.95421600341797,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,209,,,,,,,,,
date,2023-06-05_14h15.06.924,,,,,,,,,
expName,codetms_version2,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,78.49506628982583,,,,,,,,,
