figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
6.BMP,b,1.0,1.0,1.0,0.0,'b',10.06411933898926,10.06411933898926,0.0,0.0
74.BMP,a,1.0,1.0,1.0,0.0,'a',7.276979923248291,7.276979923248291,0.0,1.0
326.bmp,b,1.0,1.0,1.0,0.0,'b',17.1584358215332,17.1584358215332,0.0,2.0
15.BMP,b,1.0,1.0,1.0,0.0,'b',26.51277351379395,26.51277351379395,0.0,3.0
201.bmp,b,1.0,1.0,1.0,0.0,'b',14.90919303894043,14.90919303894043,0.0,4.0
319.bmp,a,1.0,1.0,1.0,0.0,'a',38.01348495483398,38.01348495483398,0.0,5.0
100.jpg,b,1.0,1.0,1.0,0.0,'b',14.50588226318359,14.50588226318359,0.0,6.0
18.BMP,b,1.0,1.0,1.0,0.0,'b',28.82953834533691,28.82953834533691,0.0,7.0
134.bmp,a,1.0,1.0,1.0,0.0,'a',9.472784042358398,9.472784042358398,0.0,8.0
34.BMP,b,1.0,1.0,1.0,0.0,'b',9.525171279907227,9.525171279907227,0.0,9.0
304.bmp,b,1.0,1.0,1.0,0.0,'b',9.508235931396484,9.508235931396484,0.0,10.0
333.bmp,a,1.0,1.0,1.0,0.0,'a',47.87771606445312,47.87771606445312,0.0,11.0
210.bmp,a,1.0,1.0,1.0,0.0,'a',8.070220947265625,8.070220947265625,0.0,12.0
80.BMP,b,1.0,1.0,1.0,0.0,'b',2.74744176864624,2.74744176864624,0.0,13.0
92.jpg,a,1.0,1.0,1.0,0.0,'a',9.82196044921875,9.82196044921875,0.0,14.0
124.bmp,a,1.0,1.0,1.0,0.0,'a',8.92681884765625,8.92681884765625,0.0,15.0
121.bmp,a,1.0,1.0,1.0,0.0,'a',4.276839733123779,4.276839733123779,0.0,16.0
148.bmp,b,1.0,1.0,1.0,0.0,'b',7.194759368896484,7.194759368896484,0.0,17.0
142.bmp,b,1.0,1.0,1.0,0.0,'b',14.70514488220215,14.70514488220215,0.0,18.0
45.BMP,b,1.0,1.0,1.0,0.0,'b',9.6265287399292,9.6265287399292,0.0,19.0
52.BMP,b,1.0,1.0,1.0,0.0,'b',13.63554000854492,13.63554000854492,0.0,20.0
212.bmp,a,1.0,1.0,1.0,0.0,'a',9.502532005310059,9.502532005310059,0.0,21.0
25.BMP,b,1.0,1.0,1.0,0.0,'b',5.487080097198486,5.487080097198486,0.0,22.0
104.jpg,b,1.0,1.0,1.0,0.0,'b',30.15181159973145,30.15181159973145,0.0,23.0
310.bmp,a,1.0,0.0,0.0,0.0,'b',131.2697448730469,131.2697448730469,0.0,24.0
7.BMP,b,1.0,1.0,1.0,0.0,'b',13.95038223266602,13.95038223266602,0.0,25.0
87.BMP,b,1.0,1.0,1.0,0.0,'b',6.287298679351807,6.287298679351807,0.0,26.0
94.jpg,b,1.0,1.0,1.0,0.0,'b',26.60404777526855,26.60404777526855,0.0,27.0
81.BMP,b,1.0,1.0,1.0,0.0,'b',3.449372291564941,3.449372291564941,0.0,28.0
75.BMP,a,1.0,1.0,1.0,0.0,'a',5.228067874908447,5.228067874908447,0.0,29.0
27.BMP,a,1.0,1.0,1.0,0.0,'a',15.80288124084473,15.80288124084473,0.0,30.0
123.bmp,b,1.0,1.0,1.0,0.0,'b',6.593840599060059,6.593840599060059,0.0,31.0
90.BMP,a,1.0,1.0,1.0,0.0,'a',4.64332103729248,4.64332103729248,0.0,32.0
139.bmp,a,1.0,1.0,1.0,0.0,'a',29.95718955993652,29.95718955993652,0.0,33.0
103.jpg,a,1.0,1.0,1.0,0.0,'a',34.55657958984375,34.55657958984375,0.0,34.0
47.BMP,a,1.0,1.0,1.0,0.0,'a',28.72713661193848,28.72713661193848,0.0,35.0
32.BMP,a,1.0,1.0,1.0,0.0,'a',7.695373058319092,7.695373058319092,0.0,36.0
31.BMP,b,1.0,1.0,1.0,0.0,'b',14.94841861724854,14.94841861724854,0.0,37.0
67.BMP,a,1.0,1.0,1.0,0.0,'a',4.028231620788574,4.028231620788574,0.0,38.0
301.bmp,b,1.0,1.0,1.0,0.0,'b',28.04185104370117,28.04185104370117,0.0,39.0
55.BMP,b,1.0,1.0,1.0,0.0,'b',18.5506477355957,18.5506477355957,0.0,40.0
322.bmp,a,1.0,1.0,1.0,0.0,'a',49.59281539916992,49.59281539916992,0.0,41.0
122.bmp,b,1.0,1.0,1.0,0.0,'b',5.150931358337402,5.150931358337402,0.0,42.0
214.bmp,a,1.0,1.0,1.0,0.0,'a',7.146709442138672,7.146709442138672,0.0,43.0
63.BMP,a,1.0,1.0,1.0,0.0,'a',2.85279369354248,2.85279369354248,0.0,44.0
316.bmp,a,1.0,1.0,1.0,0.0,'a',56.25909805297852,56.25909805297852,0.0,45.0
95.jpg,a,1.0,1.0,1.0,0.0,'a',10.23337459564209,10.23337459564209,0.0,46.0
102.jpg,b,1.0,1.0,1.0,0.0,'b',9.225123405456543,9.225123405456543,0.0,47.0
328.bmp,a,1.0,0.0,0.0,0.0,'b',72.45205688476562,72.45205688476562,0.0,48.0
107.jpg,a,1.0,1.0,1.0,0.0,'a',9.789844512939453,9.789844512939453,0.0,49.0
313.bmp,b,1.0,1.0,1.0,0.0,'b',18.59223365783691,18.59223365783691,0.0,50.0
10.BMP,a,1.0,1.0,1.0,0.0,'a',12.07747268676758,12.07747268676758,0.0,51.0
125.bmp,b,1.0,1.0,1.0,0.0,'b',6.419445037841797,6.419445037841797,0.0,52.0
205.bmp,a,1.0,1.0,1.0,0.0,'a',10.94971179962158,10.94971179962158,0.0,53.0
307.bmp,a,1.0,0.0,0.0,0.0,'b',65.7394027709961,65.7394027709961,0.0,54.0
69.BMP,a,1.0,1.0,1.0,0.0,'a',4.791524887084961,4.791524887084961,0.0,55.0
85.BMP,a,1.0,1.0,1.0,0.0,'a',3.704310894012451,3.704310894012451,0.0,56.0
19.BMP,b,1.0,1.0,1.0,0.0,'b',8.63943099975586,8.63943099975586,0.0,57.0
24.BMP,a,1.0,1.0,1.0,0.0,'a',13.18997764587402,13.18997764587402,0.0,58.0
70.BMP,b,1.0,1.0,1.0,0.0,'b',5.417350769042969,5.417350769042969,0.0,59.0
144.bmp,b,1.0,1.0,1.0,0.0,'b',20.21286582946777,20.21286582946777,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,26,,,,,,,,,
date,2023-04-26_14h20.08.757,,,,,,,,,
expName,codetms_version1,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,,,,,,,,,,
