figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
97.jpg,b,1.0,1.0,1.0,0.0,'b',23.235944747924805,23.235944747924805,0.0,53.0
83.BMP,a,1.0,1.0,1.0,0.0,'a',3.604301691055298,3.604301691055298,0.0,44.0
114.jpg,a,1.0,1.0,1.0,0.0,'a',8.419858932495117,8.419858932495117,0.0,6.0
120.jpg,b,1.0,1.0,1.0,0.0,'b',22.59535789489746,22.59535789489746,0.0,3.0
93.jpg,a,1.0,1.0,1.0,0.0,'a',9.74437141418457,9.74437141418457,0.0,5.0
73.BMP,b,1.0,1.0,1.0,0.0,'b',3.0812723636627197,3.0812723636627197,0.0,21.0
89.BMP,a,1.0,1.0,1.0,0.0,'a',4.84473991394043,4.84473991394043,0.0,45.0
98.jpg,b,1.0,1.0,1.0,0.0,'b',70.84828186035156,70.84828186035156,0.0,8.0
96.jpg,a,1.0,1.0,1.0,0.0,'a',42.96656799316406,42.96656799316406,0.0,13.0
82.BMP,a,1.0,1.0,1.0,0.0,'a',3.100762367248535,3.100762367248535,0.0,19.0
105.jpg,b,1.0,1.0,1.0,0.0,'b',34.38077926635742,34.38077926635742,0.0,59.0
66.BMP,b,1.0,1.0,1.0,0.0,'b',5.764653205871582,5.764653205871582,0.0,32.0
113.jpg,b,1.0,1.0,1.0,0.0,'b',97.89056396484375,97.89056396484375,0.0,41.0
99.jpg,b,1.0,1.0,1.0,0.0,'b',13.010455131530762,13.010455131530762,0.0,30.0
101.jpg,b,1.0,1.0,1.0,0.0,'b',18.567060470581055,18.567060470581055,0.0,56.0
118.jpg,a,1.0,0.0,0.0,0.0,'b',42.72598648071289,42.72598648071289,0.0,16.0
76.BMP,b,1.0,1.0,1.0,0.0,'b',12.355381965637207,12.355381965637207,0.0,33.0
72.BMP,b,1.0,1.0,1.0,0.0,'b',3.4489901065826416,3.4489901065826416,0.0,57.0
130.bmp,b,1.0,1.0,1.0,0.0,'b',6.855867385864258,6.855867385864258,0.0,25.0
131.bmp,a,1.0,1.0,1.0,0.0,'a',5.996792793273926,5.996792793273926,0.0,31.0
133.bmp,a,1.0,1.0,1.0,0.0,'a',11.035157203674316,11.035157203674316,0.0,20.0
128.bmp,b,1.0,1.0,1.0,0.0,'b',12.864728927612305,12.864728927612305,0.0,14.0
136.bmp,a,1.0,1.0,1.0,0.0,'a',21.662485122680664,21.662485122680664,0.0,24.0
137.bmp,b,1.0,1.0,1.0,0.0,'b',15.299652099609375,15.299652099609375,0.0,15.0
126.bmp,a,1.0,1.0,1.0,0.0,'a',11.327875137329102,11.327875137329102,0.0,10.0
140.bmp,a,1.0,0.0,0.0,0.0,'b',6.9084062576293945,6.9084062576293945,0.0,18.0
147.bmp,a,1.0,1.0,1.0,0.0,'a',24.944133758544922,24.944133758544922,0.0,35.0
127.bmp,b,1.0,1.0,1.0,0.0,'b',9.508684158325195,9.508684158325195,0.0,48.0
38.BMP,b,1.0,1.0,1.0,0.0,'b',13.24130630493164,13.24130630493164,0.0,34.0
303.bmp,a,1.0,0.0,0.0,0.0,'b',5.034355640411377,5.034355640411377,0.0,36.0
306.bmp,b,1.0,1.0,1.0,0.0,'b',10.848793983459473,10.848793983459473,0.0,54.0
309.bmp,b,1.0,0.0,0.0,0.0,'a',77.11119842529297,77.11119842529297,0.0,29.0
312.bmp,b,1.0,1.0,1.0,0.0,'b',43.559749603271484,43.559749603271484,0.0,37.0
315.bmp,b,1.0,1.0,1.0,0.0,'b',12.294828414916992,12.294828414916992,0.0,51.0
318.bmp,b,1.0,1.0,1.0,0.0,'b',152.1413116455078,152.1413116455078,0.0,46.0
321.bmp,a,1.0,1.0,1.0,0.0,'a',136.32618713378906,136.32618713378906,0.0,52.0
324.bmp,b,1.0,1.0,1.0,0.0,'b',57.04740524291992,57.04740524291992,0.0,22.0
327.bmp,b,1.0,1.0,1.0,0.0,'b',12.134366989135742,12.134366989135742,0.0,39.0
330.bmp,a,1.0,0.0,0.0,0.0,'b',20.991260528564453,20.991260528564453,0.0,40.0
331.bmp,b,1.0,1.0,1.0,0.0,'b',62.51508331298828,62.51508331298828,0.0,43.0

extraInfo
participant,18602
date,2023-06-30_13h12.56.501
expName,codetms_version3
psychopyVersion,2022.2.5
frameRate,None
