figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
90.BMP,a,1.0,1.0,1.0,0.0,'a',8.421286582946777,8.421286582946777,0.0,6.0
95.jpg,a,1.0,1.0,1.0,0.0,'a',12.903719902038574,12.903719902038574,0.0,5.0
69.BMP,a,1.0,1.0,1.0,0.0,'a',5.0773606300354,5.0773606300354,0.0,3.0
81.BMP,b,1.0,1.0,1.0,0.0,'b',4.919278144836426,4.919278144836426,0.0,14.0
67.BMP,a,1.0,1.0,1.0,0.0,'a',5.598738193511963,5.598738193511963,0.0,17.0
87.BMP,b,1.0,1.0,1.0,0.0,'b',10.38976764678955,10.38976764678955,0.0,47.0
74.BMP,a,1.0,1.0,1.0,0.0,'a',6.043174743652344,6.043174743652344,0.0,26.0
70.BMP,b,1.0,1.0,1.0,0.0,'b',4.786357879638672,4.786357879638672,0.0,55.0
103.jpg,a,1.0,1.0,1.0,0.0,'a',12.346475601196289,12.346475601196289,0.0,20.0
107.jpg,a,1.0,1.0,1.0,0.0,'a',13.34920883178711,13.34920883178711,0.0,46.0
92.jpg,a,1.0,1.0,1.0,0.0,'a',6.093430042266846,6.093430042266846,0.0,33.0
94.jpg,b,1.0,1.0,1.0,0.0,'b',7.330070972442627,7.330070972442627,0.0,56.0
75.BMP,a,1.0,1.0,1.0,0.0,'a',12.402630805969238,12.402630805969238,0.0,59.0
142.bmp,b,1.0,1.0,1.0,0.0,'b',18.850059509277344,18.850059509277344,0.0,27.0
144.bmp,b,1.0,1.0,1.0,0.0,'b',36.585182189941406,36.585182189941406,0.0,25.0
122.bmp,b,1.0,1.0,1.0,0.0,'b',10.049436569213867,10.049436569213867,0.0,39.0
121.bmp,a,1.0,1.0,1.0,0.0,'a',6.014882564544678,6.014882564544678,0.0,48.0
134.bmp,a,1.0,1.0,1.0,0.0,'a',29.28223419189453,29.28223419189453,0.0,9.0
123.bmp,b,1.0,1.0,1.0,0.0,'b',14.084370613098145,14.084370613098145,0.0,43.0
139.bmp,a,1.0,0.0,0.0,0.0,'b',23.192670822143555,23.192670822143555,0.0,36.0
148.bmp,b,1.0,1.0,1.0,0.0,'b',18.806692123413086,18.806692123413086,0.0,19.0
125.bmp,b,1.0,1.0,1.0,0.0,'b',15.95801067352295,15.95801067352295,0.0,0.0
124.bmp,a,1.0,1.0,1.0,0.0,'a',14.749811172485352,14.749811172485352,0.0,57.0
301.bmp,b,1.0,0.0,0.0,0.0,'a',23.44769859313965,23.44769859313965,0.0,45.0
304.bmp,b,1.0,0.0,0.0,0.0,'a',35.74103546142578,35.74103546142578,0.0,42.0
307.bmp,a,1.0,1.0,1.0,0.0,'a',38.87833786010742,38.87833786010742,0.0,1.0
310.bmp,a,1.0,1.0,1.0,0.0,'a',42.67500686645508,42.67500686645508,0.0,11.0
316.bmp,a,1.0,1.0,1.0,0.0,'a',53.30949020385742,53.30949020385742,0.0,29.0
319.bmp,a,1.0,0.0,0.0,0.0,'b',52.60092544555664,52.60092544555664,0.0,40.0
322.bmp,a,1.0,1.0,1.0,0.0,'a',51.06056594848633,51.06056594848633,0.0,4.0
326.bmp,b,1.0,1.0,1.0,0.0,'b',71.76435089111328,71.76435089111328,0.0,7.0
328.bmp,a,1.0,0.0,0.0,0.0,'b',61.4893913269043,61.4893913269043,0.0,37.0
333.bmp,a,1.0,1.0,1.0,0.0,'a',79.08157348632812,79.08157348632812,0.0,50.0
313.bmp,b,1.0,1.0,1.0,0.0,'b',24.952943801879883,24.952943801879883,0.0,28.0

extraInfo
participant,13012
date,2023-07-07_15h39.12.353
expName,codetms_version1
psychopyVersion,2022.2.5
frameRate,None
