figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
29.BMP,a,1.0,1.0,1.0,0.0,'a',9.744006156921387,9.744006156921387,0.0,0.0
65.BMP,b,1.0,1.0,1.0,0.0,'b',4.870128154754639,4.870128154754639,0.0,1.0
68.BMP,a,1.0,1.0,1.0,0.0,'a',3.491959810256958,3.491959810256958,0.0,2.0
77.BMP,b,1.0,1.0,1.0,0.0,'b',4.916634559631348,4.916634559631348,0.0,3.0
43.BMP,b,1.0,1.0,1.0,0.0,'b',8.69797420501709,8.69797420501709,0.0,4.0
41.BMP,b,1.0,1.0,1.0,0.0,'b',9.512801170349121,9.512801170349121,0.0,5.0
51.BMP,a,1.0,1.0,1.0,0.0,'a',18.47458648681641,18.47458648681641,0.0,6.0
332.bmp,a,1.0,0.0,0.0,0.0,'b',32.88985061645508,32.88985061645508,0.0,7.0
40.jpg,b,1.0,1.0,1.0,0.0,'b',11.96476268768311,11.96476268768311,0.0,8.0
91.jpg,a,1.0,1.0,1.0,0.0,'a',7.065811634063721,7.065811634063721,0.0,9.0
64.BMP,a,1.0,1.0,1.0,0.0,'a',2.712365388870239,2.712365388870239,0.0,10.0
111.jpg,a,1.0,1.0,1.0,0.0,'a',16.61115074157715,16.61115074157715,0.0,11.0
325.bmp,a,1.0,1.0,1.0,0.0,'a',50.35966491699219,50.35966491699219,0.0,12.0
132.bmp,b,1.0,0.0,0.0,0.0,'a',15.9058084487915,15.9058084487915,0.0,13.0
204.bmp,b,1.0,1.0,1.0,0.0,'b',5.758477687835693,5.758477687835693,0.0,14.0
84.BMP,a,1.0,1.0,1.0,0.0,'a',3.047576189041138,3.047576189041138,0.0,15.0
146.bmp,a,1.0,1.0,1.0,0.0,'a',8.463249206542969,8.463249206542969,0.0,16.0
112.jpg,b,1.0,1.0,1.0,0.0,'b',4.866986274719238,4.866986274719238,0.0,17.0
311.bmp,b,1.0,0.0,0.0,0.0,'a',45.51529312133789,45.51529312133789,0.0,18.0
116.jpg,b,1.0,1.0,1.0,0.0,'b',22.34841728210449,22.34841728210449,0.0,19.0
149.bmp,a,1.0,1.0,1.0,0.0,'a',19.80240440368652,19.80240440368652,0.0,20.0
35.BMP,b,1.0,1.0,1.0,0.0,'b',13.16086769104004,13.16086769104004,0.0,21.0
