figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
148.bmp,b,1.0,0.0,0.0,0.0,'a',6.435615539550781,6.435615539550781,0.0,29.0
92.jpg,a,1.0,1.0,1.0,0.0,'a',7.644129276275635,7.644129276275635,0.0,30.0
81.BMP,b,1.0,0.0,0.0,0.0,'a',2.502737522125244,2.502737522125244,0.0,31.0
103.jpg,a,1.0,1.0,1.0,0.0,'a',7.166455268859863,7.166455268859863,0.0,32.0
121.bmp,a,1.0,1.0,1.0,0.0,'a',3.137197256088257,3.137197256088257,0.0,33.0
70.BMP,b,1.0,1.0,1.0,0.0,'b',8.242334365844727,8.242334365844727,0.0,34.0
7.BMP,b,1.0,1.0,1.0,0.0,'b',7.401168823242188,7.401168823242188,0.0,35.0
80.BMP,b,1.0,1.0,1.0,0.0,'b',3.405319929122925,3.405319929122925,0.0,36.0
214.bmp,a,1.0,1.0,1.0,0.0,'a',4.839522838592529,4.839522838592529,0.0,37.0
104.jpg,b,1.0,0.0,0.0,0.0,'a',15.98220634460449,15.98220634460449,0.0,38.0
322.bmp,a,1.0,1.0,1.0,0.0,'a',19.00622177124023,19.00622177124023,0.0,39.0
102.jpg,b,1.0,1.0,1.0,0.0,'b',7.866854190826416,7.866854190826416,0.0,40.0
18.BMP,b,1.0,1.0,1.0,0.0,'b',13.39040946960449,13.39040946960449,0.0,41.0
25.BMP,b,1.0,1.0,1.0,0.0,'b',5.74981689453125,5.74981689453125,0.0,42.0
27.BMP,a,1.0,1.0,1.0,0.0,'a',9.840007781982422,9.840007781982422,0.0,43.0
75.BMP,a,1.0,1.0,1.0,0.0,'a',16.75600242614746,16.75600242614746,0.0,44.0
19.BMP,b,1.0,1.0,1.0,0.0,'b',15.5427360534668,15.5427360534668,0.0,45.0
10.BMP,a,1.0,1.0,1.0,0.0,'a',10.13282871246338,10.13282871246338,0.0,46.0
144.bmp,b,1.0,1.0,1.0,0.0,'b',7.349771976470947,7.349771976470947,0.0,47.0
67.BMP,a,1.0,0.0,0.0,0.0,'b',3.472604513168335,3.472604513168335,0.0,48.0
205.bmp,a,1.0,1.0,1.0,0.0,'a',4.870155334472656,4.870155334472656,0.0,49.0
333.bmp,a,1.0,1.0,1.0,0.0,'a',54.59946823120117,54.59946823120117,0.0,50.0
125.bmp,b,1.0,1.0,1.0,0.0,'b',8.644011497497559,8.644011497497559,0.0,51.0
304.bmp,b,1.0,1.0,1.0,0.0,'b',12.40930461883545,12.40930461883545,0.0,52.0
69.BMP,a,1.0,0.0,0.0,0.0,'b',5.994434356689453,5.994434356689453,0.0,53.0
107.jpg,a,1.0,1.0,1.0,0.0,'a',10.46561527252197,10.46561527252197,0.0,54.0
326.bmp,b,1.0,1.0,1.0,0.0,'b',8.300012588500977,8.300012588500977,0.0,55.0
124.bmp,a,1.0,1.0,1.0,0.0,'a',4.096456050872803,4.096456050872803,0.0,56.0
15.BMP,b,1.0,1.0,1.0,0.0,'b',15.20721054077148,15.20721054077148,0.0,57.0
310.bmp,a,1.0,0.0,0.0,0.0,'b',22.11383438110352,22.11383438110352,0.0,58.0
212.bmp,a,1.0,1.0,1.0,0.0,'a',13.35210227966309,13.35210227966309,0.0,59.0
85.BMP,a,1.0,1.0,1.0,0.0,'a',8.770874977111816,8.770874977111816,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,782,,,,,,,,,
date,2023-06-05_15h10.26.466,,,,,,,,,
expName,codetms_version1,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,,,,,,,,,,
