figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
67.BMP,a,1.0,1.0,1.0,0.0,'a',4.84745979309082,4.84745979309082,0.0,44.0
45.BMP,b,1.0,1.0,1.0,0.0,'b',19.77416610717773,19.77416610717773,0.0,45.0
121.bmp,a,1.0,1.0,1.0,0.0,'a',11.65929794311523,11.65929794311523,0.0,46.0
94.jpg,b,1.0,1.0,1.0,0.0,'b',29.0365047454834,29.0365047454834,0.0,47.0
104.jpg,b,1.0,1.0,1.0,0.0,'b',16.723388671875,16.723388671875,0.0,48.0
63.BMP,a,1.0,1.0,1.0,0.0,'a',5.070636749267578,5.070636749267578,0.0,49.0
107.jpg,a,1.0,1.0,1.0,0.0,'a',11.86131954193115,11.86131954193115,0.0,50.0
15.BMP,b,1.0,1.0,1.0,0.0,'b',25.47805023193359,25.47805023193359,0.0,51.0
92.jpg,a,1.0,1.0,1.0,0.0,'a',28.50304985046387,28.50304985046387,0.0,52.0
142.bmp,b,1.0,1.0,1.0,0.0,'b',29.80148124694824,29.80148124694824,0.0,53.0
319.bmp,a,1.0,0.0,0.0,0.0,'b',66.00506591796875,66.00506591796875,0.0,54.0
134.bmp,a,1.0,1.0,1.0,0.0,'a',22.20928573608398,22.20928573608398,0.0,55.0
322.bmp,a,1.0,0.0,0.0,0.0,'b',39.33845901489258,39.33845901489258,0.0,56.0
328.bmp,a,1.0,0.0,0.0,0.0,'b',56.54067230224609,56.54067230224609,0.0,57.0
304.bmp,b,1.0,1.0,1.0,0.0,'b',12.69644546508789,12.69644546508789,0.0,58.0
123.bmp,b,1.0,1.0,1.0,0.0,'b',15.81718730926514,15.81718730926514,0.0,59.0
148.bmp,b,1.0,1.0,1.0,0.0,'b',11.91056728363037,11.91056728363037,0.0,60.0
,,,,,,,,,,
extraInfo,,,,,,,,,,
participant,209,,,,,,,,,
date,2023-05-17_13h16.21.167,,,,,,,,,
expName,codetms_version1,,,,,,,,,
psychopyVersion,2022.2.5,,,,,,,,,
frameRate,,,,,,,,,,
