figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
51.BMP,a,1.0,1.0,1.0,0.0,'a',7.329206466674805,7.329206466674805,0.0,0.0
29.BMP,a,1.0,1.0,1.0,0.0,'a',19.01865196228027,19.01865196228027,0.0,1.0
35.BMP,b,1.0,1.0,1.0,0.0,'b',33.06591796875,33.06591796875,0.0,2.0
323.bmp,b,1.0,0.0,0.0,0.0,'a',23.09750175476074,23.09750175476074,0.0,3.0
204.bmp,b,1.0,1.0,1.0,0.0,'b',4.414585113525391,4.414585113525391,0.0,4.0
302.bmp,a,1.0,0.0,0.0,0.0,'b',16.68186187744141,16.68186187744141,0.0,5.0
207.bmp,a,1.0,1.0,1.0,0.0,'a',26.11177253723145,26.11177253723145,0.0,6.0
43.BMP,b,1.0,1.0,1.0,0.0,'b',13.00222492218018,13.00222492218018,0.0,7.0
110.jpg,a,1.0,0.0,0.0,0.0,'b',26.8029727935791,26.8029727935791,0.0,8.0
320.bmp,a,1.0,0.0,0.0,0.0,'b',16.38838958740234,16.38838958740234,0.0,9.0
332.bmp,a,1.0,0.0,0.0,0.0,'b',18.11764526367188,18.11764526367188,0.0,10.0
106.jpg,a,1.0,0.0,0.0,0.0,'b',33.2633171081543,33.2633171081543,0.0,11.0
311.bmp,b,1.0,1.0,1.0,0.0,'b',26.48834991455078,26.48834991455078,0.0,12.0
116.jpg,b,1.0,0.0,0.0,0.0,'a',20.02233695983887,20.02233695983887,0.0,13.0
115.jpg,b,1.0,1.0,1.0,0.0,'b',17.73480987548828,17.73480987548828,0.0,14.0
41.BMP,b,1.0,1.0,1.0,0.0,'b',32.18646621704102,32.18646621704102,0.0,15.0
5.BMP,a,1.0,1.0,1.0,0.0,'a',9.50948715209961,9.50948715209961,0.0,16.0
141.bmp,b,1.0,1.0,1.0,0.0,'b',23.10889053344727,23.10889053344727,0.0,17.0
