figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
106.jpg,a,1.0,1.0,1.0,0.0,'a',6.595183849334717,6.595183849334717,0.0,0.0
37.BMP,a,1.0,1.0,1.0,0.0,'a',17.61616706848145,17.61616706848145,0.0,1.0
149.bmp,a,1.0,0.0,0.0,0.0,'b',25.99570846557617,25.99570846557617,0.0,2.0
135.bmp,b,1.0,1.0,1.0,0.0,'b',7.634936332702637,7.634936332702637,0.0,3.0
65.BMP,b,1.0,1.0,1.0,0.0,'b',9.191283226013184,9.191283226013184,0.0,4.0
332.bmp,a,1.0,0.0,0.0,0.0,'b',31.65620231628418,31.65620231628418,0.0,5.0
305.bmp,b,1.0,0.0,0.0,0.0,'a',10.68693447113037,10.68693447113037,0.0,6.0
329.bmp,b,1.0,0.0,0.0,0.0,'a',15.87337684631348,15.87337684631348,0.0,7.0
308.bmp,b,1.0,0.0,0.0,0.0,'a',34.9501838684082,34.9501838684082,0.0,8.0
317.bmp,a,1.0,1.0,1.0,0.0,'a',30.43058967590332,30.43058967590332,0.0,9.0
43.BMP,b,1.0,1.0,1.0,0.0,'b',15.4956111907959,15.4956111907959,0.0,10.0
2.BMP,b,1.0,0.0,0.0,0.0,'a',49.71160125732422,49.71160125732422,0.0,11.0
202.bmp,a,1.0,1.0,1.0,0.0,'a',19.27815818786621,19.27815818786621,0.0,12.0
41.BMP,b,1.0,1.0,1.0,0.0,'b',23.37158012390137,23.37158012390137,0.0,13.0
211.bmp,a,1.0,1.0,1.0,0.0,'a',16.9613208770752,16.9613208770752,0.0,14.0
204.bmp,b,1.0,1.0,1.0,0.0,'b',15.06169605255127,15.06169605255127,0.0,15.0
323.bmp,b,1.0,1.0,1.0,0.0,'b',24.48410224914551,24.48410224914551,0.0,16.0
53.BMP,b,1.0,1.0,1.0,0.0,'b',28.74778175354004,28.74778175354004,0.0,17.0
314.bmp,a,1.0,0.0,0.0,0.0,'b',29.24033355712891,29.24033355712891,0.0,18.0
39.BMP,a,1.0,1.0,1.0,0.0,'a',8.470845222473145,8.470845222473145,0.0,19.0
110.jpg,a,1.0,1.0,1.0,0.0,'a',13.2164192199707,13.2164192199707,0.0,20.0
35.BMP,b,1.0,1.0,1.0,0.0,'b',18.3594856262207,18.3594856262207,0.0,21.0
112.jpg,b,1.0,1.0,1.0,0.0,'b',11.28468704223633,11.28468704223633,0.0,22.0
88.BMP,b,1.0,1.0,1.0,0.0,'b',9.325990676879883,9.325990676879883,0.0,23.0
129.bmp,a,1.0,1.0,1.0,0.0,'a',15.40574932098389,15.40574932098389,0.0,24.0
138.bmp,a,1.0,0.0,0.0,0.0,'b',9.066522598266602,9.066522598266602,0.0,25.0
14.BMP,a,1.0,1.0,1.0,0.0,'a',8.16684627532959,8.16684627532959,0.0,26.0
320.bmp,a,1.0,0.0,0.0,0.0,'b',53.24607467651367,53.24607467651367,0.0,27.0
116.jpg,b,1.0,1.0,1.0,0.0,'b',13.14163875579834,13.14163875579834,0.0,28.0
5.BMP,a,1.0,1.0,1.0,0.0,'a',9.135802268981934,9.135802268981934,0.0,29.0
71.BMP,b,1.0,1.0,1.0,0.0,'b',3.643191337585449,3.643191337585449,0.0,30.0
91.jpg,a,1.0,0.0,0.0,0.0,'b',20.7188720703125,20.7188720703125,0.0,31.0
40.jpg,b,1.0,1.0,1.0,0.0,'b',28.24435424804688,28.24435424804688,0.0,32.0
325.bmp,a,1.0,0.0,0.0,0.0,'b',69.01771545410156,69.01771545410156,0.0,33.0
145.bmp,a,1.0,1.0,1.0,0.0,'a',42.26087188720703,42.26087188720703,0.0,34.0
57.BMP,b,1.0,1.0,1.0,0.0,'b',19.15779876708984,19.15779876708984,0.0,35.0
203.bmp,a,1.0,1.0,1.0,0.0,'a',30.21255302429199,30.21255302429199,0.0,36.0
111.jpg,a,1.0,0.0,0.0,0.0,'b',19.77117919921875,19.77117919921875,0.0,37.0
68.BMP,a,1.0,0.0,0.0,0.0,'b',9.136466026306152,9.136466026306152,0.0,38.0
141.bmp,b,1.0,1.0,1.0,0.0,'b',24.35579299926758,24.35579299926758,0.0,39.0
20.BMP,b,1.0,0.0,0.0,0.0,'a',15.15628242492676,15.15628242492676,0.0,40.0
84.BMP,a,1.0,0.0,0.0,0.0,'b',6.508826732635498,6.508826732635498,0.0,41.0
146.bmp,a,1.0,1.0,1.0,0.0,'a',12.48173332214355,12.48173332214355,0.0,42.0
109.jpg,a,1.0,1.0,1.0,0.0,'a',7.897175312042236,7.897175312042236,0.0,43.0
86.BMP,b,1.0,1.0,1.0,0.0,'b',6.386941432952881,6.386941432952881,0.0,44.0
119.jpg,a,1.0,0.0,0.0,0.0,'b',36.02545928955078,36.02545928955078,0.0,45.0
132.bmp,b,1.0,1.0,1.0,0.0,'b',35.75136947631836,35.75136947631836,0.0,46.0
48.BMP,a,1.0,1.0,1.0,0.0,'a',9.521231651306152,9.521231651306152,0.0,47.0
108.jpg,a,1.0,1.0,1.0,0.0,'a',9.967802047729492,9.967802047729492,0.0,48.0
311.bmp,b,1.0,1.0,1.0,0.0,'b',37.78155136108398,37.78155136108398,0.0,49.0
29.BMP,a,1.0,1.0,1.0,0.0,'a',13.93638324737549,13.93638324737549,0.0,50.0
77.BMP,b,1.0,1.0,1.0,0.0,'b',6.65739917755127,6.65739917755127,0.0,51.0
302.bmp,a,1.0,1.0,1.0,0.0,'a',92.01390838623047,92.01390838623047,0.0,52.0
143.bmp,a,1.0,1.0,1.0,0.0,'a',12.91422653198242,12.91422653198242,0.0,53.0
