figure1,corrAns,n,stim_resp.corr_mean,stim_resp.corr_raw,stim_resp.corr_std,stim_resp.keys_raw,stim_resp.rt_mean,stim_resp.rt_raw,stim_resp.rt_std,order
48.BMP,a,1.0,1.0,1.0,0.0,'a',9.959029197692871,9.959029197692871,0.0,0.0
302.bmp,a,1.0,1.0,1.0,0.0,'a',37.72039031982422,37.72039031982422,0.0,1.0
5.BMP,a,1.0,1.0,1.0,0.0,'a',16.94743537902832,16.94743537902832,0.0,2.0
2.BMP,b,1.0,1.0,1.0,0.0,'b',17.7645378112793,17.7645378112793,0.0,3.0
317.bmp,a,1.0,1.0,1.0,0.0,'a',60.79530334472656,60.79530334472656,0.0,4.0
320.bmp,a,1.0,1.0,1.0,0.0,'a',81.42401123046875,81.42401123046875,0.0,5.0
325.bmp,a,1.0,0.0,0.0,0.0,'b',30.8536376953125,30.8536376953125,0.0,6.0
138.bmp,a,1.0,1.0,1.0,0.0,'a',31.16668510437012,31.16668510437012,0.0,7.0
53.BMP,b,1.0,1.0,1.0,0.0,'b',22.89158058166504,22.89158058166504,0.0,8.0
115.jpg,b,1.0,0.0,0.0,0.0,'a',33.28654098510742,33.28654098510742,0.0,9.0
143.bmp,a,1.0,1.0,1.0,0.0,'a',20.8399772644043,20.8399772644043,0.0,10.0
108.jpg,a,1.0,1.0,1.0,0.0,'a',31.72700881958008,31.72700881958008,0.0,11.0
116.jpg,b,1.0,0.0,0.0,0.0,'a',54.01786041259766,54.01786041259766,0.0,12.0
332.bmp,a,1.0,0.0,0.0,0.0,'b',42.98232650756836,42.98232650756836,0.0,13.0
84.BMP,a,1.0,1.0,1.0,0.0,'a',13.73276615142822,13.73276615142822,0.0,14.0
57.BMP,b,1.0,1.0,1.0,0.0,'b',17.81546592712402,17.81546592712402,0.0,15.0
86.BMP,b,1.0,1.0,1.0,0.0,'b',12.01734828948975,12.01734828948975,0.0,16.0
41.BMP,b,1.0,1.0,1.0,0.0,'b',17.6106071472168,17.6106071472168,0.0,17.0
150.bmp,b,1.0,1.0,1.0,0.0,'b',23.93647193908691,23.93647193908691,0.0,18.0
119.jpg,a,1.0,1.0,1.0,0.0,'a',36.11820983886719,36.11820983886719,0.0,19.0
203.bmp,a,1.0,1.0,1.0,0.0,'a',15.4143705368042,15.4143705368042,0.0,20.0
110.jpg,a,1.0,1.0,1.0,0.0,'a',21.1126594543457,21.1126594543457,0.0,21.0
211.bmp,a,1.0,1.0,1.0,0.0,'a',22.77149391174316,22.77149391174316,0.0,22.0
